uri,notation,label_es,label_en,label_pt
http://www.vocabularyserver.com/tbci/?tema=2371,,micropelículas (UP microfilms),ns1:2371,ns1:2371
http://www.vocabularyserver.com/tbci/?tema=1542,,ns1:1542,ns1:1542,microformas
http://www.vocabularyserver.com/tbci/?tema=2373,,microformas,ns1:2373,ns1:2373
http://www.vocabularyserver.com/tbci/?tema=2372,,ns1:2372,microforms (UF micrographics),ns1:2372
http://www.vocabularyserver.com/tbci/?tema=2374,,ns1:2374,ns1:2374,microtesauros
http://www.vocabularyserver.com/tbci/?tema=2375,,ns1:2375, microthesauri (UF minithesauri),ns1:2375
http://www.vocabularyserver.com/tbci/?tema=2376,,microtesauros,ns1:2376,ns1:2376
http://www.vocabularyserver.com/tbci/?tema=88,,ns1:88,ns1:88,mídias de notícias
http://www.vocabularyserver.com/tbci/?tema=2377,,ns1:2377,news media,ns1:2377
http://www.vocabularyserver.com/tbci/?tema=2378,,ns1:2378,ns1:2378,migração
http://www.vocabularyserver.com/tbci/?tema=2379,,ns1:2379, migration,ns1:2379
http://www.vocabularyserver.com/tbci/?tema=295,,ns1:295,ns1:295,mineração de dados
http://www.vocabularyserver.com/tbci/?tema=2381,,ns1:2381,"data mining (UF data dredging, database mining, information extraction",ns1:2381
http://www.vocabularyserver.com/tbci/?tema=1809,,ns1:1809,ns1:1809,mineração de textos
http://www.vocabularyserver.com/tbci/?tema=2382,,ns1:2382, text mining,ns1:2382
http://www.vocabularyserver.com/tbci/?tema=1777,,ns1:1777,ns1:1777,mineração na web
http://www.vocabularyserver.com/tbci/?tema=2383,,ns1:2383,   web mining,ns1:2383
http://www.vocabularyserver.com/tbci/?tema=1125,,ns1:1125,ns1:1125,minicomputadores
http://www.vocabularyserver.com/tbci/?tema=2384,,ns1:2384,   minicomputers,ns1:2384
http://www.vocabularyserver.com/tbci/?tema=2385,,  minicomputadores,ns1:2385,ns1:2385
http://www.vocabularyserver.com/tbci/?tema=1672,,ns1:1672,ns1:1672,modelagem do conhecimento
http://www.vocabularyserver.com/tbci/?tema=2386,,ns1:2386,knowledge modeling,ns1:2386
http://www.vocabularyserver.com/tbci/?tema=1189,,ns1:1189,ns1:1189,modelos cognitivos
http://www.vocabularyserver.com/tbci/?tema=2388,,ns1:2388,"   cognitive models (UF conceptual models, mental models)",ns1:2388
http://www.vocabularyserver.com/tbci/?tema=2392,,ns1:2392,ns1:2392,modelos conexionistas
http://www.vocabularyserver.com/tbci/?tema=2393,,ns1:2393,connectionist models,ns1:2393
http://www.vocabularyserver.com/tbci/?tema=2352,,ns1:2352,ns1:2352,modelos de análise
http://www.vocabularyserver.com/tbci/?tema=2394,,ns1:2394,"analytic models (UF modeling, theoretical models)",ns1:2394
http://www.vocabularyserver.com/tbci/?tema=534,,ns1:534,ns1:534,modelos de bases de dados
http://www.vocabularyserver.com/tbci/?tema=2396,,ns1:2396,database models,ns1:2396
http://www.vocabularyserver.com/tbci/?tema=2398,,ns1:2398,ns1:2398,modelos de Markov
http://www.vocabularyserver.com/tbci/?tema=2399,,ns1:2399,"Markov models (UF Markov chains, Markow processes)",ns1:2399
http://www.vocabularyserver.com/tbci/?tema=2400,,modelos de Markov,ns1:2400,ns1:2400
http://www.vocabularyserver.com/tbci/?tema=123,,ns1:123,ns1:123,modelos de recuperação da informação
http://www.vocabularyserver.com/tbci/?tema=2402,,ns1:2402,information retrieval models,ns1:2402
http://www.vocabularyserver.com/tbci/?tema=2403,,ns1:2403,ns1:2403,modelos estocásticos
http://www.vocabularyserver.com/tbci/?tema=2404,,ns1:2404,stochastic models,ns1:2404
http://www.vocabularyserver.com/tbci/?tema=2395,,ns1:2395,ns1:2395,modelos hierárquicos
http://www.vocabularyserver.com/tbci/?tema=2405,,ns1:2405,hierarchical models,ns1:2405
http://www.vocabularyserver.com/tbci/?tema=2296,,ns1:2296,ns1:2296,modelos matemáticos
http://www.vocabularyserver.com/tbci/?tema=2407,,ns1:2407,  mathematical models,ns1:2407
http://www.vocabularyserver.com/tbci/?tema=2408,,  modelos matemáticos,ns1:2408,ns1:2408
http://www.vocabularyserver.com/tbci/?tema=2357,,ns1:2357,ns1:2357,modelos probabilísticos
http://www.vocabularyserver.com/tbci/?tema=2411,,ns1:2411,  predictive models (UF probabilistic models),ns1:2411
http://www.vocabularyserver.com/tbci/?tema=2397,,ns1:2397,ns1:2397,modelos relacionais
http://www.vocabularyserver.com/tbci/?tema=2412,,ns1:2412,  relational models,ns1:2412
http://www.vocabularyserver.com/tbci/?tema=497,,ns1:497,ns1:497,monitoramento
http://www.vocabularyserver.com/tbci/?tema=2414,,ns1:2414,  monitoring (UF surveillance),ns1:2414
http://www.vocabularyserver.com/tbci/?tema=2162,,ns1:2162,ns1:2162,monitoramento ambiental
http://www.vocabularyserver.com/tbci/?tema=2415,,ns1:2415,  environmental scanning,ns1:2415
http://www.vocabularyserver.com/tbci/?tema=2416,,ns1:2416,ns1:2416,monitores de vídeo
http://www.vocabularyserver.com/tbci/?tema=2417,,ns1:2417,  video display terminals (UF cathode ray tube terminals),ns1:2417
http://www.vocabularyserver.com/tbci/?tema=1589,,ns1:1589,ns1:1589,monografias
http://www.vocabularyserver.com/tbci/?tema=2419,,ns1:2419,  monographs,ns1:2419
http://www.vocabularyserver.com/tbci/?tema=2420,,monografias,ns1:2420,ns1:2420
http://www.vocabularyserver.com/tbci/?tema=948,,ns1:948,ns1:948,morfologia
http://www.vocabularyserver.com/tbci/?tema=2423,,ns1:2423,ns1:2423,mouses
http://www.vocabularyserver.com/tbci/?tema=2424,,ns1:2424,mice (UF mouse),ns1:2424
http://www.vocabularyserver.com/tbci/?tema=1424,,ns1:1424,ns1:1424,MPEG-21
http://www.vocabularyserver.com/tbci/?tema=300,,ns1:300,ns1:300,mudança
http://www.vocabularyserver.com/tbci/?tema=2425,,ns1:2425,moving,ns1:2425
http://www.vocabularyserver.com/tbci/?tema=1764,,ns1:1764,ns1:1764,multidisciplinaridade
http://www.vocabularyserver.com/tbci/?tema=2426,,ns1:2426,ns1:2426,multimídia
http://www.vocabularyserver.com/tbci/?tema=2427,,ns1:2427,multimedia (UF mixed media),ns1:2427
http://www.vocabularyserver.com/tbci/?tema=975,,ns1:975,ns1:975,museologia
http://www.vocabularyserver.com/tbci/?tema=2428,,museología,ns1:2428,ns1:2428
http://www.vocabularyserver.com/tbci/?tema=2429,,ns1:2429,ns1:2429,museus
http://www.vocabularyserver.com/tbci/?tema=2431,,museos,ns1:2431,ns1:2431
http://www.vocabularyserver.com/tbci/?tema=2430,,ns1:2430,museums,ns1:2430
http://www.vocabularyserver.com/tbci/?tema=2433,,ns1:2433,ns1:2433,não-usuários
http://www.vocabularyserver.com/tbci/?tema=769,,ns1:769,ns1:769,navegação
http://www.vocabularyserver.com/tbci/?tema=2439,,ns1:2439, navigation,ns1:2439
http://www.vocabularyserver.com/tbci/?tema=2434,,ns1:2434,ns1:2434,navegadores web
http://www.vocabularyserver.com/tbci/?tema=2436,,programas de navegación,ns1:2436,ns1:2436
http://www.vocabularyserver.com/tbci/?tema=2435,,ns1:2435,web browsers,ns1:2435
http://www.vocabularyserver.com/tbci/?tema=758,,ns1:758,ns1:758,necessidades de informação
http://www.vocabularyserver.com/tbci/?tema=2440,,ns1:2440,"information needs (UF user information needs, user needs)",ns1:2440
http://www.vocabularyserver.com/tbci/?tema=2441,,necesidades de información (UP intereses de información),ns1:2441,ns1:2441
http://www.vocabularyserver.com/tbci/?tema=2450,,ns1:2450,ns1:2450,nomes de entidades coletivas
http://www.vocabularyserver.com/tbci/?tema=2452,,ns1:2452,ns1:2452,nomes de pessoas
http://www.vocabularyserver.com/tbci/?tema=1251,,ns1:1251,ns1:1251,nomes próprios
http://www.vocabularyserver.com/tbci/?tema=388,,ns1:388,ns1:388,normalização
http://www.vocabularyserver.com/tbci/?tema=3130,,normalización,ns1:3130,ns1:3130
http://www.vocabularyserver.com/tbci/?tema=389,,ns1:389,ns1:389,normas e protocolos
http://www.vocabularyserver.com/tbci/?tema=2458,,normas,ns1:2458,ns1:2458
http://www.vocabularyserver.com/tbci/?tema=2457,,ns1:2457,"standards (UF guidelines, protocols)",ns1:2457
http://www.vocabularyserver.com/tbci/?tema=1585,,ns1:1585,ns1:1585,normas editoriais
http://www.vocabularyserver.com/tbci/?tema=1004,,ns1:1004,ns1:1004,notação
http://www.vocabularyserver.com/tbci/?tema=2467,,"notación clasificatoria, notación de autor",ns1:2467,ns1:2467
http://www.vocabularyserver.com/tbci/?tema=2466,,ns1:2466,notation,ns1:2466
http://www.vocabularyserver.com/tbci/?tema=2238,,ns1:2238,ns1:2238,notas explicativas
http://www.vocabularyserver.com/tbci/?tema=2465,, notas de alcance,ns1:2465,ns1:2465
http://www.vocabularyserver.com/tbci/?tema=2464,,ns1:2464, scope notes,ns1:2464
http://www.vocabularyserver.com/tbci/?tema=89,,ns1:89,ns1:89,notícias
http://www.vocabularyserver.com/tbci/?tema=2469,,ns1:2469,news,ns1:2469
http://www.vocabularyserver.com/tbci/?tema=2468,,ns1:2468,ns1:2468,números de chamada
http://www.vocabularyserver.com/tbci/?tema=2470,,ns1:2470,call numbers,ns1:2470
http://www.vocabularyserver.com/tbci/?tema=2471,,signaturas topográficas (UP números de pedido),ns1:2471,ns1:2471
http://www.vocabularyserver.com/tbci/?tema=956,,ns1:956,ns1:956,nutrição
http://www.vocabularyserver.com/tbci/?tema=49,,ns1:49,ns1:49,OAI-PMH
http://www.vocabularyserver.com/tbci/?tema=2472,,ns1:2472,Open Archives Initiative Protocol for Metadata Harvesting specificatio,ns1:2472
http://www.vocabularyserver.com/tbci/?tema=2461,,ns1:2461,ns1:2461,OAIS
http://www.vocabularyserver.com/tbci/?tema=1310,,ns1:1310,ns1:1310,objetos digitais
http://www.vocabularyserver.com/tbci/?tema=2476,,ns1:2476, digital objects,ns1:2476
http://www.vocabularyserver.com/tbci/?tema=1501,,ns1:1501,ns1:1501,objetos multimídia
http://www.vocabularyserver.com/tbci/?tema=2478,,ns1:2478,  multimedia (UF mixed media),ns1:2478
http://www.vocabularyserver.com/tbci/?tema=128,,ns1:128,ns1:128,obras de referência
http://www.vocabularyserver.com/tbci/?tema=2480,,"obras de consulta (UP libros de referencia, obras de referencia)",ns1:2480,ns1:2480
http://www.vocabularyserver.com/tbci/?tema=2479,,ns1:2479,reference materials,ns1:2479
http://www.vocabularyserver.com/tbci/?tema=333,,ns1:333,ns1:333,obras raras
http://www.vocabularyserver.com/tbci/?tema=2481,,ns1:2481,rare materials (UF antiquarian materials),ns1:2481
http://www.vocabularyserver.com/tbci/?tema=585,,ns1:585,ns1:585,obsolescência da literatura
http://www.vocabularyserver.com/tbci/?tema=2484,,ns1:2484,obsolescence (UF aging of literature),ns1:2484
http://www.vocabularyserver.com/tbci/?tema=2485,,obsolescencia de la información (UP obsolescencia de la literatura),ns1:2485,ns1:2485
http://www.vocabularyserver.com/tbci/?tema=962,,ns1:962,ns1:962,oceanografia
http://www.vocabularyserver.com/tbci/?tema=957,,ns1:957,ns1:957,odontologia
http://www.vocabularyserver.com/tbci/?tema=183,,ns1:183,ns1:183,ontologias
http://www.vocabularyserver.com/tbci/?tema=2488,,ns1:2488,  ontologies,ns1:2488
http://www.vocabularyserver.com/tbci/?tema=540,,ns1:540,ns1:540,OPACs
http://www.vocabularyserver.com/tbci/?tema=2491,,catálogos en línea,ns1:2491,ns1:2491
http://www.vocabularyserver.com/tbci/?tema=2490,,ns1:2490,"OPACs (UF online catalogs, online public access catalogs)",ns1:2490
http://www.vocabularyserver.com/tbci/?tema=1863,,ns1:1863,ns1:1863,Open Document Architecture
http://www.vocabularyserver.com/tbci/?tema=2492,,ns1:2492, Open Document Architecture,ns1:2492
http://www.vocabularyserver.com/tbci/?tema=2029,,ns1:2029,ns1:2029,OpenURL
http://www.vocabularyserver.com/tbci/?tema=2493,,ns1:2493, OpenURL,ns1:2493
http://www.vocabularyserver.com/tbci/?tema=1946,,ns1:1946,ns1:1946,orçamento
http://www.vocabularyserver.com/tbci/?tema=2502,,ns1:2502,budgeting,ns1:2502
http://www.vocabularyserver.com/tbci/?tema=2503,,presupuesto,ns1:2503,ns1:2503
http://www.vocabularyserver.com/tbci/?tema=1037,,ns1:1037,ns1:1037,ordem de citação
http://www.vocabularyserver.com/tbci/?tema=2495,,ns1:2495,"   citation order (UF facet formula, preferred order)",ns1:2495
http://www.vocabularyserver.com/tbci/?tema=349,,ns1:349,ns1:349,ordenação de dados
http://www.vocabularyserver.com/tbci/?tema=2497,,ns1:2497,   sorting,ns1:2497
http://www.vocabularyserver.com/tbci/?tema=827,,ns1:827,ns1:827,organização do conhecimento
http://www.vocabularyserver.com/tbci/?tema=2499,,ns1:2499,   organization of information,ns1:2499
http://www.vocabularyserver.com/tbci/?tema=3111,2.,ns1:3111,ns1:3111,Organização do Conhecimento e Recuperação da Informação
http://www.vocabularyserver.com/tbci/?tema=1924,,ns1:1924,ns1:1924,organogramas
http://www.vocabularyserver.com/tbci/?tema=2500,,ns1:2500,organization charts,ns1:2500
http://www.vocabularyserver.com/tbci/?tema=2501,,organogramas,ns1:2501,ns1:2501
http://www.vocabularyserver.com/tbci/?tema=586,,ns1:586,ns1:586,padrões de comunicação científica
http://www.vocabularyserver.com/tbci/?tema=2504,,ns1:2504,communication patterns,ns1:2504
http://www.vocabularyserver.com/tbci/?tema=1563,,ns1:1563,ns1:1563,padrões de metadados
http://www.vocabularyserver.com/tbci/?tema=2505,,ns1:2505,"metadata standards (UF Dublin Core, HyTime)",ns1:2505
http://www.vocabularyserver.com/tbci/?tema=2506,,ns1:2506,ns1:2506,páginas da web
http://www.vocabularyserver.com/tbci/?tema=2507,,ns1:2507,  web pages,ns1:2507
http://www.vocabularyserver.com/tbci/?tema=2509,,ns1:2509,ns1:2509,páginas iniciais da web
http://www.vocabularyserver.com/tbci/?tema=2510,,ns1:2510,  web home pages,ns1:2510
http://www.vocabularyserver.com/tbci/?tema=798,,ns1:798,ns1:798,palavras-chaves
http://www.vocabularyserver.com/tbci/?tema=2511,,ns1:2511," keywords (UF identifiers, keyphrases, natural language indexing)",ns1:2511
http://www.vocabularyserver.com/tbci/?tema=2512,, palabras clave (UP palabras significativas),ns1:2512,ns1:2512
http://www.vocabularyserver.com/tbci/?tema=2513,,ns1:2513,ns1:2513,papel
http://www.vocabularyserver.com/tbci/?tema=2515,,  papel,ns1:2515,ns1:2515
http://www.vocabularyserver.com/tbci/?tema=2514,,ns1:2514,  paper,ns1:2514
http://www.vocabularyserver.com/tbci/?tema=2516,,ns1:2516,ns1:2516,papel alcalino
http://www.vocabularyserver.com/tbci/?tema=2517,,ns1:2517,"  permanent paper (UF acid free paper, alkaline paper)",ns1:2517
http://www.vocabularyserver.com/tbci/?tema=2522,,ns1:2522,ns1:2522,paradigmas
http://www.vocabularyserver.com/tbci/?tema=2523,,ns1:2523,  paradigms,ns1:2523
http://www.vocabularyserver.com/tbci/?tema=2391,,ns1:2391,ns1:2391,paradigmas cognitivos
http://www.vocabularyserver.com/tbci/?tema=2524,,ns1:2524,ns1:2524,paradigmas físicos
http://www.vocabularyserver.com/tbci/?tema=184,,ns1:184,ns1:184,paradigmas sociais
http://www.vocabularyserver.com/tbci/?tema=949,,ns1:949,ns1:949,parasitologia
http://www.vocabularyserver.com/tbci/?tema=1537,,ns1:1537,ns1:1537,patentes
http://www.vocabularyserver.com/tbci/?tema=2525,,ns1:2525,   patents,ns1:2525
http://www.vocabularyserver.com/tbci/?tema=2526,,  patentes,ns1:2526,ns1:2526
http://www.vocabularyserver.com/tbci/?tema=1640,,ns1:1640,ns1:1640,pequenas e médias empresas
http://www.vocabularyserver.com/tbci/?tema=2340,,ns1:2340,ns1:2340,perfil de concorrente
http://www.vocabularyserver.com/tbci/?tema=1470,,ns1:1470,ns1:1470,perfil do usuário
http://www.vocabularyserver.com/tbci/?tema=2529,,ns1:2529,"   user profiles, library user profiles",ns1:2529
http://www.vocabularyserver.com/tbci/?tema=2530,,  perfil del usuário,ns1:2530,ns1:2530
http://www.vocabularyserver.com/tbci/?tema=801,,ns1:801,ns1:801,periféricos (computador)
http://www.vocabularyserver.com/tbci/?tema=2531,,ns1:2531,   computer peripherals,ns1:2531
http://www.vocabularyserver.com/tbci/?tema=375,,ns1:375,ns1:375,periódicos
http://www.vocabularyserver.com/tbci/?tema=2533,,ns1:2533,periodicals (UF magazines),ns1:2533
http://www.vocabularyserver.com/tbci/?tema=50,,ns1:50,ns1:50,periódicos científicos
http://www.vocabularyserver.com/tbci/?tema=2535,,ns1:2535,journals (UF scholarly journals),ns1:2535
http://www.vocabularyserver.com/tbci/?tema=2536,,revistas,ns1:2536,ns1:2536
http://www.vocabularyserver.com/tbci/?tema=2540,,ns1:2540,ns1:2540,periódicos eletrônicos
http://www.vocabularyserver.com/tbci/?tema=2542,,ns1:2542,electronic journals (UF e-journals),ns1:2542
http://www.vocabularyserver.com/tbci/?tema=2543,,revistas electrónicas,ns1:2543,ns1:2543
http://www.vocabularyserver.com/tbci/?tema=411,,ns1:411,ns1:411,pertinência
http://www.vocabularyserver.com/tbci/?tema=2548,,ns1:2548,  pertinence,ns1:2548
http://www.vocabularyserver.com/tbci/?tema=2549,,  pertinencia,ns1:2549,ns1:2549
http://www.vocabularyserver.com/tbci/?tema=84,,ns1:84,ns1:84,pesquisa
http://www.vocabularyserver.com/tbci/?tema=2550,,"  investigación, investigación científica",ns1:2550,ns1:2550
http://www.vocabularyserver.com/tbci/?tema=2552,,ns1:2552,ns1:2552,pesquisa de pós-doutorado
http://www.vocabularyserver.com/tbci/?tema=85,,ns1:85,ns1:85,pesquisa e desenvolvimento
http://www.vocabularyserver.com/tbci/?tema=2553,,ns1:2553,  research and development,ns1:2553
http://www.vocabularyserver.com/tbci/?tema=2346,,ns1:2346,ns1:2346,pesquisa exploratória
http://www.vocabularyserver.com/tbci/?tema=2347,,ns1:2347,ns1:2347,pesquisa por observação
http://www.vocabularyserver.com/tbci/?tema=2554,,ns1:2554,  observational research,ns1:2554
http://www.vocabularyserver.com/tbci/?tema=1177,,ns1:1177,ns1:1177,pesquisadores
http://www.vocabularyserver.com/tbci/?tema=2556,,  investigadores,ns1:2556,ns1:2556
http://www.vocabularyserver.com/tbci/?tema=2555,,ns1:2555,  scholars (UF researchers),ns1:2555
http://www.vocabularyserver.com/tbci/?tema=490,,ns1:490,ns1:490,pessoal da biblioteca
http://www.vocabularyserver.com/tbci/?tema=2557,,ns1:2557,  library personnel (UF library staff),ns1:2557
http://www.vocabularyserver.com/tbci/?tema=1882,,ns1:1882,ns1:1882,plágio
http://www.vocabularyserver.com/tbci/?tema=2559,,ns1:2559,  plagiarism,ns1:2559
http://www.vocabularyserver.com/tbci/?tema=1925,,ns1:1925,ns1:1925,planejamento
http://www.vocabularyserver.com/tbci/?tema=2561,,  planificación,ns1:2561,ns1:2561
http://www.vocabularyserver.com/tbci/?tema=2560,,ns1:2560,  planning,ns1:2560
http://www.vocabularyserver.com/tbci/?tema=2343,,ns1:2343,ns1:2343,planejamento estratégico
http://www.vocabularyserver.com/tbci/?tema=2563,,planificación estratégica,ns1:2563,ns1:2563
http://www.vocabularyserver.com/tbci/?tema=2562,,ns1:2562,strategic planning,ns1:2562
http://www.vocabularyserver.com/tbci/?tema=976,,ns1:976,ns1:976,planejamento urbano e regional
http://www.vocabularyserver.com/tbci/?tema=1333,,ns1:1333,ns1:1333,planilhas
http://www.vocabularyserver.com/tbci/?tema=2564,,ns1:2564,spreadsheets,ns1:2564
